accident_index,accident_year,accident_severity,number_of_vehicles,number_of_casualties,junction_control,junction_detail,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,carriageway_hazards,road_type,date,time,day_of_week,longitude,latitude,geometry,MSOA11CD,LAD11CD,LAD11NM
2023010419754,2023,3,2,1,4,3,9,1,1,1,0,3,05/01/2023,11:10,5,-0.151542,51.506024,POINT (-16869.578273794265 6711296.379876165),E02000970,E09000033,Westminster
2023010419757,2023,3,2,1,2,6,9,1,8,1,0,6,05/01/2023,08:09,5,-0.384051,51.476807,POINT (-42752.3617586475 6706072.7127597295),E02000536,E09000018,Hounslow
2023010419766,2023,3,2,1,2,9,5,1,1,1,0,6,05/01/2023,12:15,5,-0.122459,51.536973,POINT (-13632.073523053488 6716833.363377574),E02000187,E09000007,Camden
2023010419770,2023,3,1,1,4,6,0,1,1,1,0,6,05/01/2023,11:00,5,-0.106985,51.548477,POINT (-11909.515722518372 6718892.465882738),E02000566,E09000019,Islington
2023010419771,2023,3,1,1,4,7,0,1,9,1,0,2,05/01/2023,12:50,5,-0.479364,51.54608,POINT (-53362.5563846268 6718463.38359617),E02000509,E09000017,Hillingdon
2023010419775,2023,3,2,1,4,3,9,1,2,2,0,9,02/01/2023,10:15,2,0.113791,51.61092,POINT (12667.156176857394 6730078.239931083),E02000752,E09000026,Redbridge
2023010419776,2023,2,1,1,-1,0,0,1,1,2,0,6,05/01/2023,12:00,5,-0.28268,51.449405,POINT (-31467.793657442573 6701176.586766778),E02000795,E09000027,Richmond upon Thames
2023010419777,2023,3,2,1,2,6,4,1,1,1,0,6,05/01/2023,12:56,5,-0.117315,51.339871,POINT (-13059.44606241289 6681634.5987975625),E02000230,E09000008,Croydon
2023010419781,2023,3,1,1,4,9,0,1,1,1,0,6,05/01/2023,13:00,5,-0.131155,51.426683,POINT (-14600.107814991794 6697118.900409794),E02000649,E09000022,Lambeth
2023010419783,2023,3,2,1,9,99,9,4,9,9,9,9,04/01/2023,22:30,4,-0.224669,51.535381,POINT (-25010.03867703398 6716548.452081151),E02000125,E09000005,Brent
2023010419784,2023,3,2,1,4,1,0,1,1,1,0,1,05/01/2023,13:10,5,-0.104235,51.663473,POINT (-11603.38712283687 6739504.2915360015),E02000286,E09000010,Enfield
2023010419785,2023,3,1,1,2,1,9,1,1,1,0,1,05/01/2023,13:00,5,-0.175318,51.402802,POINT (-19516.310486895138 6692856.414376405),E02000706,E09000024,Merton
2023010419786,2023,3,2,1,2,99,9,4,1,1,0,6,04/01/2023,20:30,4,-0.227944,51.547192,POINT (-25374.61000938195 6718662.437732484),E02000114,E09000005,Brent
2023010419791,2023,2,1,1,4,3,1,1,8,1,0,3,05/01/2023,10:35,5,-0.198805,51.480097,POINT (-22130.871367156753 6706660.760094869),E02000392,E09000013,Hammersmith and Fulham
2023010419792,2023,2,1,1,-1,0,5,1,1,1,0,6,05/01/2023,14:50,5,-0.334016,51.57932,POINT (-37182.49103680607 6724415.629120024),E02000455,E09000015,Harrow
2023010419794,2023,3,1,1,4,9,1,1,1,1,0,6,05/01/2023,15:30,5,-0.093361,51.397774,POINT (-10392.898979950813 6691959.257412533),E02000199,E09000008,Croydon
2023010419795,2023,3,2,1,4,3,4,1,1,1,0,6,05/01/2023,14:35,5,-0.039934,51.672129,POINT (-4445.432545338586 6741057.904086581),E02000278,E09000010,Enfield
2023010419803,2023,3,2,1,9,99,9,1,1,1,9,9,04/01/2023,15:08,4,-0.139034,51.57568,POINT (-15477.194082951997 6723763.606642878),E02000429,E09000014,Haringey
2023010419810,2023,3,2,1,4,99,0,1,1,2,0,6,05/01/2023,08:42,5,-0.100742,51.349369,POINT (-11214.548141495965 6683327.288202048),E02000224,E09000008,Croydon
2023010419818,2023,3,2,1,2,3,0,4,1,1,0,6,05/01/2023,18:13,5,-0.332566,51.597248,POINT (-37021.07777515582 6727627.781230757),E02000445,E09000015,Harrow
2023010419819,2023,3,2,1,2,3,5,1,2,2,0,6,05/01/2023,14:15,5,-0.174381,51.629595,POINT (-19412.004124021838 6733426.588737436),E02000031,E09000003,Barnet
2023010419820,2023,3,2,1,9,99,9,1,8,2,0,9,04/01/2023,15:43,4,-0.063403,51.612197,POINT (-7057.989674765925 6730307.156765929),E02000309,E09000010,Enfield
2023010419825,2023,2,1,1,4,3,0,1,1,1,0,6,05/01/2023,18:15,5,-0.376873,51.513882,POINT (-41953.31045373339 6712701.872371268),E02000260,E09000009,Ealing
2023010419830,2023,3,2,2,2,7,5,4,1,1,0,6,05/01/2023,16:52,5,0.172871,51.58655,POINT (19243.911692923997 6725710.872622232),E02000472,E09000016,Havering
2023010419831,2023,3,1,1,-1,0,9,7,9,9,9,9,05/01/2023,17:00,5,-0.08245,51.427326,POINT (-9178.292015905407 6697233.699365308),E02000839,E09000028,Southwark
2023010419836,2023,3,2,1,4,3,0,1,1,2,0,6,03/01/2023,15:35,3,-0.158481,51.632611,POINT (-17642.024220408788 6733967.474098735),E02000033,E09000003,Barnet
2023010419847,2023,3,2,1,4,3,0,4,1,1,0,6,05/01/2023,19:30,5,-0.184195,51.607806,POINT (-20504.493606667023 6729520.046862566),E02000042,E09000003,Barnet
2023010419849,2023,3,2,1,9,99,9,4,2,2,0,7,01/01/2023,20:15,1,-0.1977,51.415324,POINT (-22007.863329830183 6695091.170828134),E02000697,E09000024,Merton
2023010419851,2023,2,2,1,2,3,4,4,1,1,0,3,05/01/2023,18:34,5,-0.064947,51.483405,POINT (-7229.866968550738 6707252.067480589),E02000824,E09000028,Southwark
2023010419861,2023,2,2,1,4,6,0,4,1,1,0,3,05/01/2023,18:15,5,-0.111582,51.479588,POINT (-12421.251421695051 6706569.779785176),E02000624,E09000022,Lambeth
2023010419862,2023,3,2,1,4,3,0,4,1,1,0,6,05/01/2023,17:05,5,-0.160708,51.434758,POINT (-17889.932726405408 6698560.699730784),E02000951,E09000032,Wandsworth
2023010419863,2023,3,2,1,2,6,5,4,2,2,0,6,05/01/2023,20:35,5,-0.221105,51.546891,POINT (-24613.296011846753 6718608.5565912835),E02000114,E09000005,Brent
2023010419865,2023,3,2,1,2,8,5,4,1,1,0,1,05/01/2023,17:30,5,-0.148506,51.47854,POINT (-16531.612299745884 6706382.460065957),E02000924,E09000032,Wandsworth
2023010419866,2023,2,1,1,-1,0,0,4,2,2,0,6,05/01/2023,18:28,5,-0.081589,51.635786,POINT (-9082.445934332396 6734536.913164826),E02000297,E09000010,Enfield
2023010419867,2023,3,2,1,-1,0,0,1,8,1,9,3,05/01/2023,09:15,5,-0.008411,51.55421,POINT (-936.3082370622241 6719918.810713644),E02000920,E09000031,Waltham Forest
2023010419871,2023,3,2,1,2,6,0,4,1,1,0,6,04/01/2023,22:40,4,-0.023119,51.518408,POINT (-2573.595307649692 6713511.50888761),E02000877,E09000030,Tower Hamlets
2023010419877,2023,3,1,1,4,9,0,4,2,2,0,6,05/01/2023,23:37,5,-0.052303,51.635313,POINT (-5822.343326960588 6734452.07766838),E02000299,E09000010,Enfield
2023010419880,2023,3,2,1,4,9,0,4,1,2,0,3,05/01/2023,22:13,5,-0.015506,51.463406,POINT (-1726.1200242405 6703677.885755614),E02000664,E09000023,Lewisham
2023010419884,2023,2,2,1,-1,0,0,4,2,2,0,7,06/01/2023,02:25,6,0.227143,51.500163,POINT (25285.44309725654 6710248.231305589),E02000492,E09000016,Havering
2023010419888,2023,3,2,1,2,6,0,4,2,2,0,6,06/01/2023,00:10,6,-0.378507,51.470292,POINT (-42135.2065016896 6704908.361191968),E02000542,E09000018,Hounslow
2023010419892,2023,2,2,1,4,3,5,1,1,1,0,6,05/01/2023,08:35,5,-0.125252,51.56199,POINT (-13942.988860839101 6721311.824663826),E02000556,E09000019,Islington
2023010419895,2023,3,2,1,-1,0,9,1,1,2,0,6,06/01/2023,08:20,6,-0.217028,51.531281,POINT (-24159.44644788258 6715814.743989594),E02000124,E09000005,Brent
2023010419908,2023,3,1,1,4,6,0,1,1,1,0,3,06/01/2023,07:09,6,-0.008104,51.503442,POINT (-902.1331533886889 6710834.612775557),E02000891,E09000030,Tower Hamlets
2023010419925,2023,3,2,1,4,9,0,1,1,1,0,2,06/01/2023,08:25,6,-0.014127,51.601806,POINT (-1572.6104464365758 6728444.63829907),E02000902,E09000031,Waltham Forest
2023010419936,2023,3,2,1,4,3,4,1,1,2,0,6,06/01/2023,10:15,6,0.098555,51.374764,POINT (10971.092415131077 6687854.790931393),E02000154,E09000006,Bromley
2023010419937,2023,2,1,1,2,3,0,1,1,1,0,6,06/01/2023,11:29,6,-0.175283,51.630167,POINT (-19512.41430471737 6733529.167680472),E02000031,E09000003,Barnet
2023010419946,2023,2,1,2,4,2,0,1,1,2,0,6,06/01/2023,11:18,6,-0.18887,51.595559,POINT (-21024.91222612558 6727325.10972973),E02000051,E09000003,Barnet
2023010419949,2023,3,2,1,2,3,9,1,1,1,0,9,04/01/2023,11:15,4,-0.131205,51.427214,POINT (-14605.673789531458 6697213.70316356),E02000649,E09000022,Lambeth
2023010419952,2023,3,1,1,4,6,4,1,1,1,0,3,06/01/2023,13:15,6,-0.066554,51.514851,POINT (-7408.75739025553 6712875.205811832),E02000884,E09000030,Tower Hamlets
2023010419956,2023,3,1,1,-1,0,0,1,1,1,0,6,06/01/2023,14:05,6,-0.091033,51.504029,POINT (-10133.747205384072 6710939.5900623575),E02000808,E09000028,Southwark
2023010419958,2023,3,1,1,9,99,9,4,1,1,9,9,03/01/2023,17:30,3,0.068645,51.479685,POINT (7641.526445504264 6706587.117801245),E02000327,E09000011,Greenwich
2023010419961,2023,3,1,1,4,3,0,1,1,1,0,6,06/01/2023,13:00,6,-0.176482,51.431731,POINT (-19645.886374178506 6698020.19599685),E02000956,E09000032,Wandsworth
2023010419964,2023,2,3,2,-1,0,0,4,1,2,0,3,01/01/2023,23:22,1,-0.076852,51.614181,POINT (-8555.125506444661 6730662.824201108),E02006793,E09000010,Enfield
2023010419967,2023,3,1,1,4,8,0,1,1,1,0,6,06/01/2023,13:20,6,-0.374643,51.454637,POINT (-41705.06798926439 6702111.201388387),E02000796,E09000027,Richmond upon Thames
2023010419972,2023,2,1,1,4,3,8,7,4,2,0,6,06/01/2023,06:10,6,-0.002477,51.47197,POINT (-275.73837869493866 6705208.235075652),E02006931,E09000011,Greenwich
2023010419974,2023,3,1,1,-1,0,4,1,1,1,1,6,06/01/2023,02:00,6,-0.275348,51.536218,POINT (-30651.59915094629 6716698.24402668),E02000119,E09000005,Brent
2023010419977,2023,3,1,1,2,3,5,1,1,2,0,6,06/01/2023,13:44,6,-0.355109,51.470712,POINT (-39530.55305610858 6704983.417982619),E02000540,E09000018,Hounslow
2023010419981,2023,3,2,1,2,6,4,4,8,1,0,6,05/01/2023,16:15,5,-0.070308,51.589012,POINT (-7826.650758693478 6726151.98322057),E02000408,E09000014,Haringey
2023010419982,2023,3,1,1,-1,0,5,1,9,1,0,6,06/01/2023,15:00,6,0.183924,51.5738,POINT (20474.32602466205 6723426.868230213),E02000476,E09000016,Havering
2023010419987,2023,3,2,1,4,3,9,1,1,1,0,6,06/01/2023,13:57,6,-0.206547,51.512552,POINT (-22992.706864878277 6712463.96973079),E02000583,E09000020,Kensington and Chelsea
2023010419990,2023,3,1,1,2,3,5,1,1,1,0,6,06/01/2023,13:38,6,-0.108521,51.485698,POINT (-12080.502460376842 6707661.968055771),E02000622,E09000022,Lambeth
2023010419993,2023,3,2,3,-1,0,0,4,1,1,0,3,06/01/2023,16:38,6,-0.386637,51.538979,POINT (-43040.233961838916 6717192.380118374),E02000246,E09000009,Ealing
2023010419994,2023,3,2,1,9,8,9,1,1,1,9,3,05/01/2023,03:00,5,-0.042449,51.667144,POINT (-4725.4010646836705 6740163.140644305),E02000282,E09000010,Enfield
2023010419995,2023,3,1,1,-1,0,1,1,1,1,0,3,06/01/2023,14:18,6,-0.150983,51.543316,POINT (-16807.350678440824 6717968.633416768),E02000183,E09000007,Camden
2023010419998,2023,3,3,1,2,3,5,4,1,1,0,6,05/01/2023,18:00,5,-0.070723,51.588398,POINT (-7872.848347372686 6726041.9720849665),E02000421,E09000014,Haringey
2023010420004,2023,3,2,3,4,3,4,4,2,2,0,6,06/01/2023,16:48,6,-0.014042,51.348462,POINT (-1563.1482897191477 6683165.631727168),E02000225,E09000008,Croydon
2023010420005,2023,3,2,1,-1,0,0,1,1,1,0,2,06/01/2023,15:55,6,-0.173326,51.524485,POINT (-19294.562061234934 6714598.723617599),E02000968,E09000033,Westminster
2023010420013,2023,3,1,1,9,99,1,1,1,1,9,9,02/01/2023,15:30,2,-0.054354,51.632613,POINT (-6050.659602577592 6733967.832787964),E02000299,E09000010,Enfield
2023010420014,2023,2,1,1,4,3,0,4,1,1,0,6,06/01/2023,18:25,6,-0.080703,51.531063,POINT (-8983.816865489556 6715775.7340437155),E02000371,E09000012,Hackney
2023010420016,2023,3,3,1,2,6,5,1,1,1,0,6,06/01/2023,15:06,6,-0.198036,51.597085,POINT (-22045.266678736723 6727598.570879373),E02000051,E09000003,Barnet
2023010420018,2023,2,2,1,4,3,0,4,2,2,0,6,06/01/2023,18:48,6,-0.160082,51.594824,POINT (-17820.246725168818 6727193.4000690505),E02000413,E09000014,Haringey
2023010420019,2023,3,2,1,4,3,0,4,1,2,0,6,06/01/2023,19:02,6,-0.074792,51.551577,POINT (-8325.807355410516 6719447.424351127),E02000358,E09000012,Hackney
2023010420020,2023,3,2,1,2,5,0,4,1,1,0,7,06/01/2023,16:40,6,-0.283128,51.376797,POINT (-31517.66478931796 6688217.3493043715),E02000614,E09000021,Kingston upon Thames
2023010420024,2023,2,2,1,4,3,4,4,2,2,0,3,06/01/2023,17:40,6,-0.178743,51.412846,POINT (-19897.5797428621 6694648.882474907),E02000700,E09000024,Merton
2023010420025,2023,3,1,1,2,3,5,4,1,2,0,6,06/01/2023,16:45,6,-0.407775,51.517111,POINT (-45393.30535822713 6713279.485957057),E02000519,E09000017,Hillingdon
2023010420027,2023,3,2,2,2,6,0,4,1,2,0,6,06/01/2023,19:28,6,-0.34302,51.542462,POINT (-38184.8117319087 6717815.775292231),E02000243,E09000009,Ealing
2023010420028,2023,3,2,1,2,6,5,4,1,1,0,6,06/01/2023,16:20,6,-0.206528,51.444767,POINT (-22990.591794553202 6700348.170461648),E02000942,E09000032,Wandsworth
2023010420030,2023,3,2,1,2,3,4,4,1,2,0,6,06/01/2023,20:10,6,0.009486,51.433879,POINT (1055.976689664993 6698403.741041798),E02000678,E09000023,Lewisham
2023010420032,2023,2,1,1,-1,0,0,4,1,1,0,6,06/01/2023,20:48,6,-0.016837,51.451297,POINT (-1874.2862664863471 6701514.55048641),E02000669,E09000023,Lewisham
2023010420034,2023,3,2,1,2,6,5,4,1,1,0,3,06/01/2023,22:00,6,-0.365295,51.581252,POINT (-40664.45338932887 6724761.72380445),E02000451,E09000015,Harrow
2023010420037,2023,2,2,1,-1,0,0,4,1,1,0,6,06/01/2023,16:53,6,0.083521,51.461661,POINT (9297.515190545 6703366.097114612),E02000082,E09000004,Bexley
2023010420038,2023,3,2,1,4,3,5,4,8,2,0,6,06/01/2023,21:19,6,-0.384013,51.472175,POINT (-42748.131617997366 6705244.871198901),E02000541,E09000018,Hounslow
2023010420039,2023,3,3,1,4,3,1,4,1,2,0,6,06/01/2023,21:54,6,-0.197549,51.497361,POINT (-21991.0540867204 6709747.184868482),E02000587,E09000020,Kensington and Chelsea
2023010420041,2023,3,2,1,4,3,0,4,1,1,0,6,06/01/2023,19:30,6,-0.068074,51.462224,POINT (-7577.963016261305 6703466.690084043),E02000832,E09000028,Southwark
2023010420044,2023,3,2,4,2,1,9,4,2,2,0,1,06/01/2023,22:45,6,-0.452353,51.495874,POINT (-50355.705618809676 6709481.295861532),E02000521,E09000017,Hillingdon
2023010420050,2023,3,1,1,2,6,1,4,1,1,0,6,07/01/2023,02:19,7,0.011452,51.407227,POINT (1274.830808564569 6693646.058343068),E02000134,E09000006,Bromley
2023010420055,2023,3,2,3,4,9,0,4,4,1,0,6,07/01/2023,02:15,7,0.002094,51.580883,POINT (233.10301372111485 6724695.62073262),E02000913,E09000031,Waltham Forest
2023010420058,2023,3,2,1,-1,0,0,4,1,1,0,6,07/01/2023,04:19,7,-0.049169,51.646708,POINT (-5473.468042814468 6736496.088039017),E02000288,E09000010,Enfield
2023010420059,2023,3,1,1,4,3,0,4,4,1,0,6,07/01/2023,00:56,7,-0.060377,51.514713,POINT (-6721.136895625479 6712850.520328874),E02000884,E09000030,Tower Hamlets
2023010420060,2023,3,2,1,-1,0,0,4,8,1,0,6,06/01/2023,16:55,6,-0.148297,51.364852,POINT (-16508.346526170095 6686087.348806808),E02000849,E09000029,Sutton
2023010420064,2023,3,2,1,4,3,9,6,1,1,0,6,06/01/2023,16:16,6,-0.176565,51.622705,POINT (-19655.125891914347 6732191.080352703),E02000035,E09000003,Barnet
2023010420065,2023,3,1,1,-1,0,4,1,1,2,0,6,06/01/2023,15:35,6,-0.053695,51.391079,POINT (-5977.300058144824 6690764.807082338),E02006788,E09000008,Croydon
2023010420066,2023,3,2,1,-1,0,0,1,2,2,0,3,07/01/2023,09:03,7,0.124687,51.531516,POINT (13880.093348540902 6715856.7962047),E02000019,E09000002,Barking and Dagenham
2023010420068,2023,3,4,1,4,3,0,1,5,2,0,6,07/01/2023,10:05,7,-0.035621,51.434482,POINT (-3965.311581547198 6698511.415448564),E02000681,E09000023,Lewisham
2023010420073,2023,3,2,1,4,3,0,4,8,1,0,9,05/01/2023,18:20,5,-0.114575,51.470562,POINT (-12754.43065763932 6704956.611906638),E02000624,E09000022,Lambeth
2023010420080,2023,3,2,1,4,5,4,1,2,2,0,6,07/01/2023,11:15,7,-0.272771,51.468665,POINT (-30364.728823172023 6704617.612004015),E02000787,E09000027,Richmond upon Thames
2023010420081,2023,3,2,1,4,99,9,1,1,1,0,6,05/01/2023,13:00,5,-0.284311,51.5126,POINT (-31649.3557469264 6712472.555569935),E02000264,E09000009,Ealing
2023010420083,2023,2,1,1,4,3,8,1,9,9,0,2,02/01/2023,16:30,2,-0.093543,51.597449,POINT (-10413.15912727519 6727663.801501661),E02000409,E09000014,Haringey
2023010420088,2023,1,1,1,4,3,0,1,1,2,0,6,07/01/2023,10:05,7,0.022379,51.593701,POINT (2491.2188844626694 6726992.1661592005),E02000757,E09000026,Redbridge
2023010420093,2023,3,1,1,-1,0,4,1,1,1,0,3,07/01/2023,11:50,7,0.039835,51.593075,POINT (4434.411915750053 6726879.993405619),E02000759,E09000026,Redbridge
2023010420094,2023,3,1,1,-1,0,0,4,2,2,7,3,07/01/2023,06:59,7,-0.241722,51.613268,POINT (-26908.369953531674 6730499.150713563),E02000039,E09000003,Barnet
2023010420095,2023,3,2,1,-1,0,0,1,2,2,0,6,07/01/2023,12:51,7,-0.181938,51.430557,POINT (-20253.245515946604 6697810.57518109),E02000956,E09000032,Wandsworth
2023010420102,2023,3,2,1,9,99,9,4,2,1,9,1,05/01/2023,22:40,5,-0.132,51.44193,POINT (-14694.172784712113 6699841.481219232),E02000643,E09000022,Lambeth
2023010420103,2023,3,2,1,2,6,5,1,2,2,0,6,07/01/2023,09:45,7,-0.104495,51.507053,POINT (-11632.330190443123 6711480.4144131085),E02000808,E09000028,Southwark
2023010420106,2023,2,2,1,2,6,4,4,1,2,0,6,06/01/2023,21:27,6,-0.134897,51.488773,POINT (-15016.665349540224 6708211.692636429),E02000983,E09000033,Westminster
2023010420110,2023,3,2,1,4,3,0,1,2,2,0,6,07/01/2023,08:00,7,-0.287204,51.50231,POINT (-31971.403033791343 6710632.173171936),E02000264,E09000009,Ealing
2023010420115,2023,3,2,1,9,99,1,1,2,2,0,6,07/01/2023,13:00,7,-0.156501,51.450618,POINT (-17421.611628638108 6701393.260626983),E02000939,E09000032,Wandsworth
2023010420119,2023,3,2,1,4,8,0,4,1,1,0,6,07/01/2023,17:20,7,-0.039998,51.590883,POINT (-4452.556992749356 6726487.221761805),E02000908,E09000031,Waltham Forest
2023010420121,2023,3,2,1,9,99,9,1,1,1,9,9,06/01/2023,12:46,6,-0.140495,51.594695,POINT (-15639.831859000971 6727170.283899489),E02000410,E09000014,Haringey
2023010420122,2023,3,2,1,4,3,0,4,1,2,0,2,06/01/2023,18:00,6,-0.130548,51.464811,POINT (-14532.536884080278 6703928.933411599),E02000629,E09000022,Lambeth
2023010420123,2023,3,1,1,-1,0,0,1,1,2,0,6,07/01/2023,15:35,7,-0.069383,51.594473,POINT (-7723.680229709699 6727130.502738139),E02000407,E09000014,Haringey
2023010420137,2023,3,2,1,2,6,5,4,1,1,0,7,07/01/2023,00:35,7,-0.204808,51.497041,POINT (-22799.122270388772 6709689.965250835),E02000585,E09000020,Kensington and Chelsea
2023010420139,2023,3,1,1,4,3,0,4,2,2,0,6,07/01/2023,16:50,7,-0.07032,51.537943,POINT (-7827.986592582997 6717006.963714103),E02000368,E09000012,Hackney
2023010420140,2023,2,1,1,4,5,0,4,2,2,0,3,07/01/2023,16:41,7,-0.096741,51.372452,POINT (-10769.158858832077 6687442.4962040195),E02000220,E09000008,Croydon
2023010420142,2023,3,1,1,4,3,1,1,1,1,0,6,06/01/2023,15:14,6,-0.133728,51.586836,POINT (-14886.532864802888 6725762.113324898),E02000417,E09000014,Haringey
2023010420144,2023,3,2,1,9,99,0,1,1,2,0,9,06/01/2023,15:15,6,-0.27455,51.556556,POINT (-30562.76619729326 6720338.838413083),E02000109,E09000005,Brent
2023010420145,2023,3,3,1,2,6,0,4,2,2,0,6,07/01/2023,16:50,7,0.066462,51.49288,POINT (7398.515997102547 6708945.9679805515),E02000316,E09000011,Greenwich
2023010420150,2023,3,1,1,2,6,5,1,2,2,0,3,07/01/2023,15:10,7,-0.175162,51.542022,POINT (-19498.944646331387 6717737.020469596),E02000182,E09000007,Camden
2023010420156,2023,3,1,1,4,3,0,4,2,2,0,6,07/01/2023,18:04,7,-0.324136,51.538741,POINT (-36082.654467768516 6717149.784084504),E02000244,E09000009,Ealing
2023010420159,2023,3,2,1,2,3,4,4,2,2,0,6,07/01/2023,17:55,7,-0.123481,51.449312,POINT (-13745.842042644214 6701159.974746332),E02000638,E09000022,Lambeth
2023010420162,2023,3,1,1,-1,0,5,4,5,2,0,3,07/01/2023,18:50,7,-0.001852,51.541608,POINT (-206.16369694914263 6717662.92003633),E02000726,E09000025,Newham
2023010420163,2023,2,2,1,4,3,0,4,2,2,0,6,07/01/2023,19:00,7,-0.326825,51.509824,POINT (-36381.992578511636 6711976.022739756),E02000265,E09000009,Ealing
2023010420164,2023,3,1,1,-1,0,5,4,2,2,0,3,07/01/2023,18:00,7,-0.08554,51.493787,POINT (-9522.269242456621 6709108.136074509),E02000818,E09000028,Southwark
2023010420170,2023,3,2,1,4,3,4,4,1,2,0,3,07/01/2023,19:35,7,-0.103116,51.565572,POINT (-11478.820612639198 6721953.2641674075),E02000351,E09000012,Hackney
2023010420172,2023,3,1,1,4,3,0,4,1,2,0,6,07/01/2023,19:33,7,0.07639,51.54712,POINT (8503.695901698167 6718649.549187867),E02000783,E09000026,Redbridge
2023010420176,2023,3,2,1,4,3,0,4,1,2,0,3,07/01/2023,20:54,7,-0.440129,51.480902,POINT (-48994.9361633527 6706804.650476718),E02000525,E09000017,Hillingdon
2023010420178,2023,3,2,1,2,3,5,1,2,2,0,3,07/01/2023,14:35,7,-0.098141,51.575519,POINT (-10925.006145942662 6723734.768393071),E02000427,E09000014,Haringey
2023010420180,2023,3,2,1,-1,0,5,1,1,2,0,3,07/01/2023,10:48,7,-0.161723,51.410539,POINT (-18002.92200956058 6694237.136778953),E02000701,E09000024,Merton
2023010420192,2023,2,2,1,4,3,1,4,2,2,0,6,08/01/2023,00:48,1,-0.114046,51.536775,POINT (-12695.542647009677 6716797.927887271),E02000572,E09000019,Islington
2023010420193,2023,3,2,1,-1,0,0,1,1,1,0,6,08/01/2023,01:40,1,-0.0357,51.524833,POINT (-3974.1058213198667 6714660.987467765),E02000866,E09000030,Tower Hamlets
2023010420194,2023,3,1,1,4,7,1,4,1,1,0,6,07/01/2023,23:53,7,-0.048203,51.531121,POINT (-5365.933414708166 6715786.112818415),E02000865,E09000030,Tower Hamlets
2023010420197,2023,3,3,1,2,7,5,4,2,2,0,3,08/01/2023,01:23,1,-0.206644,51.549719,POINT (-23003.504855485222 6719114.802767519),E02000178,E09000007,Camden
2023010420198,2023,3,1,1,-1,0,0,4,1,2,0,6,07/01/2023,23:40,7,-0.076275,51.378763,POINT (-8490.894160256941 6688567.974437781),E02000215,E09000008,Croydon
2023010420200,2023,2,2,1,2,7,5,4,2,2,0,6,07/01/2023,22:30,7,-0.192904,51.488747,POINT (-21473.975051985642 6708207.044403261),E02000593,E09000020,Kensington and Chelsea
2023010420203,2023,3,2,2,2,1,5,4,1,1,0,1,07/01/2023,22:49,7,0.067657,51.576545,POINT (7531.54278860051 6723918.546814515),E02000765,E09000026,Redbridge
2023010420205,2023,3,1,2,-1,0,0,4,1,2,0,3,08/01/2023,00:17,1,0.253473,51.616415,POINT (28216.485289843433 6731063.327210415),E02000465,E09000016,Havering
2023010420209,2023,3,1,1,4,3,0,4,2,2,0,6,08/01/2023,05:06,1,-0.061569,51.622014,POINT (-6853.829728651061 6732067.181227567),E02000306,E09000010,Enfield
2023010420212,2023,3,2,1,3,6,0,4,1,2,0,6,07/01/2023,18:30,7,-0.063664,51.574145,POINT (-7087.044061862968 6723488.662267832),E02000345,E09000012,Hackney
2023010420215,2023,2,1,1,4,3,0,1,1,2,0,6,08/01/2023,09:15,1,-0.276956,51.608539,POINT (-30830.600892141876 6729651.435683881),E02000439,E09000015,Harrow
2023010420218,2023,3,1,1,4,3,1,4,2,2,0,6,07/01/2023,19:45,7,-0.412101,51.512485,POINT (-45874.87347539883 6712451.985345448),E02000519,E09000017,Hillingdon
